Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target;total_units_enrolled;total_units_approved;total_evaluations;approval_ratio;avg_grade_per_eval
1;15;1;9254;1;1;0.16;1;1;3;3;3;0.1425;1;0;0;0;1;0;0.19;0;0.0;0.0;0.0;0.0;0.139;-0.03;0.079;2;0.12;0.12;0.12;1.0;0.23055555555555554
1;17;3;9853;1;1;0.14;1;38;38;5;7;0.1267;1;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;0;0.12;0.08;0.19;0.6666666666666666;0.12140350877192982
1;1;1;9238;1;1;0.122;1;19;19;193;194;0.11259999999999999;0;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;0;0.12;0.0;0.0;0.0;0.0
1;43;2;9254;1;1;0.14;1;19;19;9;9;0.126;1;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;0;0.12;0.0;0.12;0.0;0.0
1;1;4;9070;1;1;0.17;1;3;3;2;2;0.1658;1;0;0;1;1;0;0.18;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;2;0.12;0.12;0.13;1.0;0.2282051282051282
1;17;3;9147;1;1;0.127;1;37;37;5;7;0.1162;0;0;0;1;1;0;0.18;0;0.0;0.01;0.0;0.0;0.094;-0.08;-0.312;0;0.1;0.0;0.23;0.0;0.0
1;1;1;9070;1;1;0.124;1;37;19;9;3;0.1163;1;0;0;1;0;0;0.2;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;2;0.12;0.11;0.14;0.9166666666666666;0.1692857142857143
1;17;4;9085;1;1;0.138;1;19;36;90;7;0.1349;1;0;0;1;0;0;0.2;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;2;0.1;0.09;0.16;0.9;0.15666666666666668
1;17;1;171;1;1;0.13;1;3;1;9;9;0.1269;1;0;0;1;0;0;0.2;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;0;0.0;0.0;0.0;0.0;0.0
1;1;1;9500;1;1;0.133;1;3;19;2;8;0.1267;0;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;1;0.14;0.09;0.23;0.6428571428571429;0.10500000000000001
1;17;1;9670;1;1;0.12;1;38;37;9;8;0.1134;1;0;0;1;1;1;0.19;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;2;0.12;0.12;0.13;1.0;0.20476190476190478
1;17;1;9085;1;1;0.1331;1;1;19;5;9;0.13;0;0;0;1;1;0;0.22;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;2;0.1;0.06;0.16;0.6;0.14791666666666664
2;39;2;9670;1;19;0.1331;1;37;37;9;9;0.1356;0;0;0;1;0;0;0.46;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;0;0.12;0.09;0.19;0.75;0.13236842105263158
1;1;6;9500;1;1;0.141;1;1;38;4;5;0.125;1;0;0;1;0;1;0.18;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;2;0.16;0.16;0.16;1.0;0.154
1;39;1;9991;0;1;0.1331;1;37;37;9;9;0.1263;0;0;0;1;0;1;0.26;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;0;0.1;0.0;0.15;0.0;0.0
1;17;1;9853;1;1;0.119;1;3;3;132;132;0.11059999999999999;0;0;0;1;0;0;0.2;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;1;0.14;0.12;0.16;0.8571428571428571;0.16354166666666667
2;39;1;9991;0;3;0.13;1;3;1;1;10;0.16;0;0;0;1;0;0;0.3;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;0;0.1;0.1;0.1;1.0;0.3
1;1;1;171;1;1;0.139;1;37;37;9;9;0.124;1;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;2;0.0;0.0;0.0;0.0;0.0
1;1;3;9254;1;1;0.118;1;1;19;9;9;0.11170000000000001;1;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;2;0.12;0.12;0.12;1.0;0.20555555555555555
1;17;4;9556;1;1;0.135;1;38;37;3;7;0.129;1;0;0;1;0;0;0.21;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;0;0.14;0.0;0.0;0.0;0.0
1;43;1;8014;0;3;0.1331;1;9;9;90;90;0.13;0;0;0;1;0;0;0.26;0;0.08;0.0;0.03;0.0;0.076;0.26;0.032;2;0.18;0.17;0.23;0.9444444444444444;0.10906832298136648
1;17;1;9147;1;1;0.12;1;3;3;2;2;0.112;0;0;0;1;0;0;0.2;0;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;1;0.1;0.08;0.17;0.8;0.1323529411764706
1;1;2;9147;1;1;0.108;1;1;19;4;4;0.10590000000000001;1;0;0;1;1;0;0.21;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;2;0.1;0.09;0.15;0.9;0.14766666666666667
1;1;3;9500;1;1;0.108;1;19;1;9;3;0.10779999999999999;1;0;0;1;0;1;0.2;0;0.0;0.0;0.0;0.0;0.139;-0.03;0.079;2;0.15;0.13;0.19;0.8666666666666667;0.13345864661654136
1;1;3;9254;1;1;0.128;1;19;1;7;9;0.1217;1;0;0;1;0;1;0.18;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;2;0.12;0.12;0.12;1.0;0.2097222222222222
2;39;1;9991;0;1;0.14;1;37;37;9;6;0.13019999999999998;0;0;0;1;0;1;0.39;0;0.0;0.0;0.0;0.04;0.162;0.03;-0.092;2;0.1;0.06;0.27;0.6;0.08271604938271607
1;39;1;8014;0;1;0.1331;1;19;37;7;8;0.12;0;0;1;0;0;0;0.31;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;0;0.12;0.05;0.2;0.4166666666666667;0.11416666666666668
1;1;1;9853;1;1;0.133;1;37;37;9;7;0.12459999999999999;1;0;0;1;0;1;0.18;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;2;0.12;0.1;0.17;0.8333333333333334;0.15588235294117647
2;39;1;9853;1;1;0.11;1;37;37;9;9;0.0955;0;0;1;0;0;0;0.32;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;0;0.11;0.0;0.16;0.0;0.0
1;1;1;9500;1;1;0.143;1;5;1;2;5;0.1367;0;0;0;1;0;0;0.19;0;0.02;0.0;0.01;0.0;0.111;0.06;0.202;2;0.15;0.15;0.16;1.0;0.163875
1;17;1;9500;1;1;0.15;1;37;19;8;4;0.1308;0;0;0;1;1;0;0.24;0;0.0;0.0;0.0;0.0;0.139;-0.03;0.079;2;0.15;0.15;0.16;1.0;0.16078125000000001
1;1;1;9773;1;1;0.1331;1;38;19;132;103;0.146;0;0;1;1;0;0;0.2;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;2;0.12;0.11;0.12;0.9166666666666666;0.2013888888888889
1;17;2;9085;1;1;0.166;1;1;19;4;3;0.15869999999999998;0;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;2;0.12;0.12;0.14;1.0;0.2061224489795918
1;1;1;9147;1;1;0.148;1;37;38;9;8;0.133;1;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.139;-0.03;0.079;2;0.1;0.08;0.19;0.8;0.13052631578947368
1;1;6;9500;1;1;0.134;1;38;38;9;9;0.122;1;0;0;1;1;0;0.19;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;2;0.16;0.14;0.16;0.875;0.1525
1;43;1;9070;1;1;0.125;1;19;19;7;8;0.13340000000000002;1;0;0;1;1;1;0.19;0;0.04;0.0;0.02;0.0;0.139;-0.03;0.079;1;0.12;0.09;0.13;0.75;0.19384615384615383
1;1;1;9147;1;1;0.146;1;5;1;1;5;0.1446;0;0;0;1;1;0;0.18;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;2;0.1;0.1;0.11;1.0;0.2393939393939394
1;1;2;9773;1;1;0.13;1;19;19;9;9;0.1269;1;0;0;1;1;1;0.18;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;2;0.12;0.12;0.12;1.0;0.2347222222222222
2;39;1;9147;1;1;0.13;1;37;37;9;9;0.1425;0;0;0;1;0;0;0.39;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;1;0.1;0.08;0.16;0.8;0.1421875
1;1;4;9500;1;1;0.127;1;19;37;7;7;0.1215;1;0;0;1;1;0;0.2;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;1;0.14;0.12;0.14;0.8571428571428571;0.18595238095238092
1;43;2;9991;0;1;0.14;1;37;37;5;5;0.1243;1;0;0;0;1;0;0.27;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;0;0.1;0.0;0.1;0.0;0.0
1;1;1;9070;1;1;0.152;1;37;37;5;7;0.1363;0;0;0;1;0;1;0.18;0;0.01;0.01;0.0;0.0;0.139;-0.03;0.079;2;0.12;0.12;0.19;1.0;0.13656015037593985
1;15;1;9147;1;1;0.14;26;37;2;6;4;0.14;0;0;1;1;1;0;0.19;1;0.0;0.0;0.0;0.0;0.124;0.05;0.179;2;0.1;0.07;0.2;0.7;0.10874999999999999
1;44;1;9085;1;39;0.14;1;19;37;5;7;0.14;1;0;0;1;1;0;0.19;0;0.02;0.0;0.01;0.0;0.124;0.05;0.179;0;0.12;0.06;0.26;0.5;0.09423076923076923
1;1;1;9085;1;1;0.143;1;19;38;9;9;0.13340000000000002;1;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;2;0.12;0.12;0.15;1.0;0.2125
1;1;1;9254;1;1;0.123;1;38;37;5;5;0.1251;0;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;1;0.12;0.08;0.18;0.6666666666666666;0.13055555555555556
1;39;1;9119;1;12;0.1331;1;34;34;0;0;0.09509999999999999;0;0;0;0;1;0;0.49;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;0;0.1;0.0;0.11;0.0;0.0
1;39;1;9119;1;19;0.1331;1;19;19;5;3;0.1009;1;0;0;1;1;0;0.24;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;1;0.1;0.04;0.15;0.4;0.15
1;1;1;9500;1;1;0.152;1;1;1;4;4;0.141;1;0;0;1;0;1;0.18;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;2;0.15;0.15;0.15;1.0;0.20282142857142857
1;1;3;9500;1;1;0.141;1;3;19;2;10;0.1268;1;0;0;1;1;0;0.18;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;2;0.16;0.16;0.16;1.0;0.165609375
1;17;3;9556;1;1;0.126;1;19;19;9;4;0.119;1;0;0;1;0;1;0.19;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;0;0.15;0.15;0.16;1.0;0.15948660714285715
1;1;2;9500;1;1;0.119;1;1;1;4;4;0.1152;1;0;0;1;0;1;0.2;0;0.0;0.0;0.0;0.0;0.139;-0.03;0.079;2;0.15;0.15;0.16;1.0;0.165234375
1;1;1;9773;1;1;0.124;17;1;1;3;5;0.1181;1;0;1;0;0;0;0.19;1;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;0;0.12;0.09;0.14;0.75;0.17107142857142857
2;39;1;9238;1;1;0.12;1;37;37;9;9;0.116;0;0;0;1;0;0;0.44;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;2;0.12;0.12;0.14;1.0;0.19166666666666668
1;17;1;9670;1;1;0.128;1;37;37;9;9;0.1357;1;0;0;1;1;0;0.19;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;1;0.12;0.1;0.17;0.8333333333333334;0.15558823529411764
1;17;1;9500;1;1;0.128;1;1;1;4;5;0.1247;0;0;0;1;1;1;0.19;0;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;1;0.14;0.12;0.21;0.8571428571428571;0.11878684807256237
1;7;1;8014;0;3;0.12;1;19;37;5;3;0.12129999999999999;0;0;0;1;0;0;0.32;0;0.07;0.0;0.05;0.0;0.127;0.37;-0.16999999999999998;2;0.22;0.18;0.26;0.8181818181818182;0.09955044955044955
1;1;3;9500;1;1;0.13;1;37;38;9;5;0.1305;1;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;2;0.14;0.12;0.14;0.8571428571428571;0.17785714285714285
1;1;1;171;1;1;0.141;1;1;38;4;8;0.1368;1;0;0;1;0;1;0.18;0;0.0;0.0;0.0;0.0;0.139;-0.03;0.079;2;0.0;0.0;0.0;0.0;0.0
1;1;2;9670;1;1;0.123;1;19;1;9;3;0.1178;1;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;2;0.12;0.12;0.17;1.0;0.1669934640522876
1;17;2;9853;1;1;0.118;1;37;37;9;9;0.11209999999999999;1;0;0;1;0;0;0.23;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;0;0.12;0.09;0.21;0.75;0.10214285714285713
1;17;1;9500;1;1;0.152;1;19;19;4;9;0.1325;0;0;0;1;1;0;0.21;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;2;0.16;0.14;0.16;0.875;0.18175
1;17;5;9147;1;1;0.131;1;37;38;5;5;0.12890000000000001;0;0;0;1;0;1;0.18;0;0.0;0.0;0.0;0.04;0.162;0.03;-0.092;2;0.1;0.1;0.18;1.0;0.12777777777777777
1;1;1;9254;1;1;0.16;1;19;38;9;9;0.1408;1;0;0;1;1;0;0.23;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;1;0.12;0.11;0.18;0.9166666666666666;0.13814814814814816
1;1;1;9853;1;1;0.153;1;1;19;9;4;0.1397;1;0;0;1;0;1;0.19;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;2;0.14;0.14;0.14;1.0;0.2020408163265306
1;17;5;9147;1;1;0.131;1;19;38;3;10;0.1198;1;0;0;1;0;0;0.19;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;2;0.1;0.09;0.17;0.9;0.1423529411764706
2;39;1;8014;0;1;0.1331;1;37;37;5;4;0.1345;0;0;0;1;0;0;0.45;0;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;1;0.12;0.1;0.15;0.8333333333333334;0.17733333333333334
1;1;3;9147;1;1;0.143;1;1;1;5;7;0.13319999999999999;1;0;0;1;0;1;0.18;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;2;0.1;0.08;0.18;0.8;0.1486111111111111
2;39;1;9003;1;1;0.168;1;1;41;9;3;0.1539;0;0;1;0;1;0;0.34;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;0;0.12;0.0;0.07;0.0;0.0
1;51;1;9991;0;1;0.134;1;1;1;5;3;0.1206;1;0;0;1;1;0;0.27;0;0.02;0.0;0.0;0.0;0.111;0.06;0.202;2;0.11;0.11;0.11;1.0;0.23030303030303031
1;39;1;9500;1;1;0.12;1;3;3;2;2;0.149;0;0;0;0;1;0;0.36;0;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;0;0.13;0.02;0.24;0.15384615384615385;0.04791666666666667
1;17;1;9238;1;1;0.145;1;1;40;9;2;0.1296;0;0;0;1;0;1;0.19;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;2;0.12;0.12;0.14;1.0;0.16972789115646258
1;1;1;9147;1;1;0.143;1;1;37;9;9;0.135;1;0;0;1;0;0;0.21;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;1;0.1;0.09;0.16;0.9;0.14375
1;1;1;9147;1;1;0.14;1;19;19;9;9;0.1243;1;0;0;1;0;1;0.18;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;2;0.1;0.09;0.13;0.9;0.18269230769230768
1;1;5;9500;1;1;0.141;1;38;19;7;7;0.1325;1;0;0;0;0;0;0.19;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;0;0.15;0.0;0.0;0.0;0.0
1;39;1;9991;0;1;0.12;1;1;1;5;5;0.096;1;0;0;0;1;0;0.38;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;0;0.1;0.0;0.1;0.0;0.0
4;39;1;9003;1;1;0.1331;1;19;19;9;4;0.1007;0;0;0;1;0;0;0.39;0;0.0;0.02;0.0;0.01;0.155;0.27999999999999997;-0.40599999999999997;1;0.12;0.05;0.28;0.4166666666666667;0.09285714285714286
1;39;1;8014;0;19;0.1331;1;37;37;9;5;0.1355;0;0;0;1;0;0;0.58;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;0;0.12;0.0;0.12;0.0;0.0
1;44;1;9003;1;39;0.13;1;1;3;9;6;0.13;0;0;0;1;1;1;0.21;0;0.0;0.0;0.0;0.0;0.139;-0.03;0.079;2;0.12;0.1;0.23;0.8333333333333334;0.10201863354037269
1;18;1;9500;1;1;0.144;1;37;37;6;6;0.1275;1;0;0;1;0;1;0.19;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;2;0.16;0.14;0.16;0.875;0.16928571428571432
1;17;1;9254;1;1;0.12;1;19;19;4;4;0.1255;0;0;0;1;1;0;0.18;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;1;0.1;0.08;0.14;0.8;0.16666666666666669
1;1;1;9238;1;1;0.141;1;19;1;7;3;0.1288;1;0;0;1;1;0;0.18;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;2;0.12;0.11;0.16;0.9166666666666666;0.14229166666666665
1;18;1;9500;1;1;0.146;1;19;3;4;9;0.127;0;0;0;1;1;0;0.19;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;2;0.16;0.14;0.16;0.875;0.17017857142857143
1;1;3;171;1;1;0.122;1;1;1;9;8;0.12029999999999999;0;0;0;1;0;1;0.21;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;2;0.0;0.0;0.0;0.0;0.0
1;1;2;9773;1;1;0.14;1;1;1;4;3;0.1316;0;0;0;1;1;1;0.18;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;2;0.12;0.12;0.12;1.0;0.2013888888888889
1;1;4;9147;1;1;0.116;1;1;1;3;4;0.11359999999999999;1;0;0;1;0;1;0.22;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;2;0.1;0.08;0.14;0.8;0.18857142857142856
2;43;1;9853;1;1;0.11;1;37;37;7;7;0.1;0;0;0;1;1;0;0.4;0;0.0;0.0;0.0;0.0;0.139;-0.03;0.079;2;0.06;0.05;0.09;0.8333333333333334;0.35
1;44;1;9991;0;39;0.13;1;37;37;9;9;0.13;0;0;0;1;0;0;0.31;0;0.02;0.0;0.03;0.0;0.094;-0.08;-0.312;1;0.13;0.11;0.21;0.8461538461538461;0.11547619047619047
1;1;1;9500;1;1;0.147;1;38;38;9;9;0.142;1;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;2;0.14;0.12;0.14;0.8571428571428571;0.2092857142857143
1;1;1;9773;1;1;0.135;1;1;4;5;3;0.12490000000000001;0;0;0;1;0;1;0.2;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;2;0.12;0.12;0.13;1.0;0.19615384615384615
1;17;4;9773;1;1;0.147;1;1;1;4;5;0.1397;1;0;0;1;1;0;0.18;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;0;0.12;0.11;0.16;0.9166666666666666;0.14750000000000002
1;16;6;9773;1;1;0.136;1;38;14;0;0;0.12969999999999998;1;0;0;1;0;0;0.21;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;2;0.12;0.12;0.12;1.0;0.21805555555555553
1;43;1;9500;1;1;0.136;1;3;3;2;2;0.1;0;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.139;-0.03;0.079;2;0.15;0.15;0.16;1.0;0.176171875
1;51;1;9500;1;1;0.129;1;37;38;3;3;0.1378;1;0;0;1;0;1;0.2;0;0.02;0.0;0.0;0.0;0.111;0.06;0.202;2;0.15;0.15;0.16;1.0;0.19783531746031743
1;39;1;9119;1;1;0.1331;1;37;37;9;9;0.1016;0;0;0;1;1;1;0.3;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;0;0.1;0.0;0.16;0.0;0.0
1;17;1;9238;1;1;0.1331;1;38;38;191;193;0.146;0;0;1;1;0;1;0.19;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;2;0.12;0.12;0.13;1.0;0.19743589743589743
1;17;2;9254;1;1;0.13;1;37;37;5;7;0.12340000000000001;1;0;0;1;1;0;0.3;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;0;0.12;0.05;0.32;0.4166666666666667;0.06666666666666668
1;18;2;9238;1;1;0.126;1;19;37;5;7;0.12990000000000002;1;0;0;1;1;1;0.2;0;0.01;0.0;0.02;0.0;0.10800000000000001;0.13999999999999999;0.174;2;0.13;0.12;0.15;0.9230769230769231;0.15444444444444444
1;1;1;9238;1;1;0.138;1;19;38;5;8;0.1335;0;0;0;1;0;1;0.19;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;2;0.12;0.12;0.12;1.0;0.2361111111111111
4;43;1;9853;1;1;0.1331;100;19;22;90;90;0.1;0;0;0;1;0;0;0.33;1;0.0;0.0;0.0;0.0;0.076;0.26;0.032;0;0.12;0.09;0.15;0.75;0.15444444444444444
1;1;1;9556;1;1;0.123;1;19;19;4;9;0.1138;1;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;2;0.15;0.15;0.19;1.0;0.11884502923976607
1;17;2;9500;1;1;0.131;1;38;1;5;7;0.1184;1;0;0;1;0;1;0.2;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;0;0.15;0.14;0.18;0.9333333333333333;0.1528395061728395
1;1;4;9670;1;1;0.127;1;1;1;7;7;0.1165;1;0;0;1;0;0;0.2;0;0.0;0.0;0.0;0.0;0.162;0.03;-0.092;0;0.12;0.0;0.13;0.0;0.0
1;39;1;8014;0;1;0.12;1;37;37;9;7;0.10679999999999999;0;0;0;1;0;0;0.49;0;0.0;0.0;0.0;0.0;0.139;-0.03;0.079;1;0.12;0.09;0.21;0.75;0.1134920634920635
1;43;1;9773;1;1;0.114;1;37;38;9;5;0.10740000000000001;1;0;0;0;1;0;0.26;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;0;0.12;0.03;0.27;0.25;0.04444444444444444
1;39;1;8014;0;1;0.12;1;38;37;9;7;0.108;0;0;0;1;1;1;0.37;0;0.01;0.0;0.01;0.0;0.139;-0.03;0.079;2;0.13;0.11;0.16;0.8461538461538461;0.14910714285714285
1;39;1;9003;1;19;0.1331;1;1;19;4;10;0.114;0;0;0;1;1;0;0.29;0;0.03;0.0;0.02;0.0;0.155;0.27999999999999997;-0.40599999999999997;0;0.16;0.12;0.23;0.75;0.0979296066252588
1;17;2;9773;1;1;0.1331;1;3;5;0;2;0.1258;1;0;0;0;1;1;0.22;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;0;0.08;0.0;0.16;0.0;0.0
1;18;1;9500;1;1;0.123;1;37;37;3;3;0.118;1;0;0;1;0;1;0.19;0;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;2;0.16;0.14;0.16;0.875;0.14775
1;17;2;8014;0;1;0.133;1;19;1;5;5;0.1197;1;0;0;1;0;1;0.19;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;0;0.12;0.1;0.21;0.8333333333333334;0.10952380952380954
1;43;1;8014;0;1;0.161;1;19;37;4;10;0.1;0;0;0;1;1;0;0.44;0;0.09;0.0;0.09;0.0;0.127;0.37;-0.16999999999999998;2;0.24;0.24;0.29;1.0;0.08222811671087533
1;17;1;9070;1;1;0.157;1;3;3;3;3;0.1462;0;0;0;1;1;0;0.18;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;2;0.12;0.12;0.12;1.0;0.24722222222222218
1;39;1;9085;1;39;0.12;1;37;37;1;9;0.1377;1;0;0;0;1;0;0.41;0;0.03;0.0;0.02;0.0;0.124;0.05;0.179;0;0.05;0.05;0.05;1.0;0.4666666666666667
2;39;1;9991;0;1;0.12;1;37;37;9;9;0.13319999999999999;1;0;0;1;1;0;0.32;0;0.0;0.0;0.0;0.0;0.076;0.26;0.032;0;0.1;0.0;0.1;0.0;0.0
1;17;1;9670;1;1;0.125;1;37;37;9;9;0.1215;1;0;0;1;1;1;0.21;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;2;0.12;0.09;0.14;0.75;0.18964285714285717
1;44;1;9003;1;39;0.13;1;5;3;2;2;0.13;0;0;0;1;1;0;0.2;0;0.01;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;1;0.13;0.05;0.27;0.38461538461538464;0.08209876543209875
2;39;1;9254;1;19;0.1331;1;34;34;0;0;0.12;0;0;1;0;1;0;0.45;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;0;0.12;0.0;0.24;0.0;0.0
1;18;4;9556;1;1;0.127;1;1;38;4;7;0.12179999999999999;1;0;0;1;0;0;0.2;0;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;1;0.15;0.15;0.23;1.0;0.09940217391304348
1;42;1;9773;1;6;0.12;1;34;34;0;0;0.122;1;0;0;1;0;0;0.34;0;0.08;0.0;0.05;0.0;0.076;0.26;0.032;2;0.2;0.19;0.23;0.95;0.10666666666666666
1;1;2;9085;1;1;0.144;1;1;19;4;10;0.1321;1;0;0;1;0;1;0.19;0;0.0;0.01;0.0;0.0;0.127;0.37;-0.16999999999999998;2;0.1;0.06;0.17;0.6;0.15098039215686274
2;39;1;8014;0;9;0.1331;1;37;37;8;10;0.1;1;0;0;1;0;0;0.37;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;0;0.12;0.0;0.0;0.0;0.0
1;17;1;9670;1;1;0.132;1;1;1;3;3;0.1194;1;0;0;1;0;1;0.18;0;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;2;0.12;0.12;0.18;1.0;0.15185185185185185
1;39;1;9085;1;1;0.14;1;3;3;4;2;0.1417;1;0;0;1;0;0;0.27;0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;0;0.12;0.04;0.32;0.3333333333333333;0.0703125
1;43;3;9500;1;1;0.14;1;1;19;9;7;0.1275;1;0;1;1;0;1;0.2;0;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;2;0.15;0.15;0.19;1.0;0.1266514619883041
1;1;1;9500;1;1;0.147;1;3;1;2;3;0.1316;0;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;2;0.15;0.14;0.16;0.9333333333333333;0.17923177083333336
1;1;6;9500;1;1;0.137;1;1;1;4;5;0.1263;1;0;0;1;0;1;0.18;0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;2;0.16;0.16;0.16;1.0;0.167796875
