Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;39;1;9670;1;19;0.1331;1;1;1;4;7;0.1;0;0;1;0;0;0;0.25;0;0.0;0.05;0.05;0.05;0.11199999999999999;0.0;0.0;0.05;0.05;0.05;0.126;0.0;0.094;-0.08;-0.312;0
1;1;1;171;1;1;0.156;1;19;38;9;1;0.1536;1;0;0;1;0;0;0.18;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.094;-0.08;-0.312;2
1;17;1;9119;1;1;0.148;1;1;38;4;5;0.1487;0;0;0;1;1;0;0.18;0;0.0;0.05;0.06;0.05;0.162;0.0;0.0;0.05;0.08;0.05;0.16;0.0;0.08900000000000001;0.13999999999999999;0.351;2
1;39;2;9556;1;19;0.1331;1;37;37;3;7;0.1178;0;0;0;1;0;0;0.24;0;0.0;0.07;0.1;0.06;0.11416666666666667;0.0;0.0;0.08;0.09;0.08;0.11962500000000001;0.0;0.139;-0.03;0.079;2
1;1;1;9853;1;1;0.128;1;1;1;9;9;0.12;1;0;0;1;0;0;0.18;0;0.0;0.06;0.11;0.03;0.12;0.0;0.0;0.06;0.13;0.02;0.12;0.0;0.127;0.37;-0.16999999999999998;0
1;17;2;9853;1;1;0.114;1;1;19;9;9;0.1119;1;0;0;1;1;1;0.2;0;0.0;0.06;0.06;0.06;0.12;0.0;0.0;0.06;0.07;0.06;0.125;0.0;0.076;0.26;0.032;1
1;18;2;9500;1;1;0.141;24;1;1;4;3;0.1268;1;0;0;1;0;1;0.2;1;0.0;0.08;0.08;0.08;0.142;0.0;0.0;0.08;0.08;0.08;0.142;0.0;0.094;-0.08;-0.312;2
1;43;1;9130;1;1;0.127;1;19;38;4;5;0.1207;1;0;1;1;0;0;0.18;0;0.0;0.05;0.11;0.01;0.12;0.0;0.0;0.05;0.09;0.03;0.12;0.0;0.127;0.37;-0.16999999999999998;1
1;1;4;9500;1;1;0.133;1;19;19;9;5;0.1201;1;0;0;1;0;1;0.19;0;0.0;0.07;0.09;0.06;0.12428571428571429;0.0;0.0;0.08;0.08;0.08;0.14;0.0;0.139;-0.03;0.079;2
1;17;1;9238;1;1;0.133;1;38;38;7;7;0.1253;1;0;0;1;0;1;0.18;0;0.0;0.06;0.06;0.06;0.11333333333333334;0.0;0.0;0.06;0.07;0.06;0.12285714285714286;0.0;0.155;0.27999999999999997;-0.40599999999999997;2
1;1;1;9853;1;1;0.148;1;19;19;4;5;0.1435;0;0;0;1;0;1;0.19;0;0.0;0.07;0.08;0.06;0.12833333333333333;0.0;0.0;0.06;0.06;0.0;0.0;0.0;0.139;-0.03;0.079;0
1;1;5;9254;1;1;0.12;1;3;19;3;9;0.1148;1;0;0;0;1;0;0.19;0;0.0;0.06;0.0;0.0;0.0;0.0;0.0;0.06;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;0
1;1;1;9085;1;1;0.138;1;1;3;9;1;0.123;1;0;0;1;0;0;0.19;0;0.01;0.06;0.14;0.06;0.15538461538461537;0.0;0.0;0.06;0.09;0.06;0.12625;0.0;0.155;0.27999999999999997;-0.40599999999999997;2
1;1;2;9773;1;1;0.137;1;1;19;7;7;0.13319999999999999;1;0;0;1;0;1;0.19;0;0.0;0.06;0.07;0.06;0.14714285714285713;0.0;0.0;0.06;0.06;0.06;0.15;0.0;0.139;-0.03;0.079;2
1;1;1;9853;1;1;0.148;1;19;19;5;7;0.1417;0;0;0;1;0;1;0.18;0;0.0;0.06;0.08;0.05;0.134;0.0;0.0;0.06;0.07;0.06;0.13166666666666665;0.0;0.094;-0.08;-0.312;2
1;17;3;9853;1;1;0.118;1;38;38;7;7;0.1212;1;0;0;1;0;0;0.18;0;0.0;0.06;0.08;0.05;0.134;0.0;0.0;0.06;0.07;0.05;0.12;0.0;0.076;0.26;0.032;1
1;1;6;9500;1;1;0.135;1;37;1;5;5;0.1268;1;0;0;1;0;1;0.18;0;0.0;0.08;0.08;0.07;0.1261;0.0;0.0;0.08;0.08;0.07;0.1261;0.0;0.10800000000000001;0.13999999999999999;0.174;2
1;1;4;9500;1;1;0.138;1;37;19;9;9;0.1278;1;0;0;1;0;0;0.19;0;0.0;0.07;0.07;0.06;0.14983333333333335;0.0;0.0;0.07;0.07;0.06;0.14983333333333335;0.0;0.076;0.26;0.032;2
1;17;1;9147;1;1;0.124;1;38;19;6;10;0.1268;1;0;0;1;0;0;0.2;0;0.0;0.05;0.08;0.05;0.12333333333333334;0.0;0.0;0.05;0.07;0.05;0.122;0.0;0.155;0.27999999999999997;-0.40599999999999997;2
1;17;2;9670;1;1;0.11;1;3;3;4;10;0.1156;1;0;0;1;1;0;0.21;0;0.0;0.06;0.1;0.06;0.11875;0.0;0.0;0.06;0.08;0.05;0.12;0.0;0.111;0.06;0.202;2
1;1;6;9500;1;1;0.125;1;19;19;9;9;0.1159;0;0;0;1;0;0;0.18;0;0.0;0.07;0.07;0.07;0.13557142857142856;0.0;0.0;0.08;0.09;0.08;0.132;0.0;0.124;0.05;0.179;2
1;16;1;9070;1;1;0.145;1;1;1;3;3;0.1461;1;0;0;1;0;0;0.18;0;0.0;0.06;0.06;0.01;0.15;0.0;0.0;0.06;0.07;0.04;0.125;0.0;0.094;-0.08;-0.312;1
1;39;1;9991;0;1;0.15;1;37;38;175;103;0.127;0;0;0;1;1;0;0.34;0;0.0;0.05;0.05;0.05;0.158;0.0;0.0;0.05;0.05;0.05;0.168;0.0;0.08900000000000001;0.13999999999999999;0.351;2
1;43;1;8014;0;1;0.12;1;37;37;9;5;0.1;0;0;0;1;0;0;0.45;0;0.05;0.09;0.13;0.08;0.11;0.0;0.03;0.07;0.1;0.06;0.10833333333333334;0.0;0.127;0.37;-0.16999999999999998;1
1;44;1;9670;1;39;0.11;1;37;1;9;4;0.11;0;0;0;1;0;1;0.2;0;0.02;0.06;0.09;0.06;0.12125;0.0;0.02;0.06;0.07;0.06;0.1357142857142857;0.0;0.111;0.06;0.202;2
1;51;1;9670;1;1;0.126;1;3;3;1;10;0.111;0;0;1;1;1;0;0.21;0;0.05;0.11;0.12;0.1;0.121;0.0;0.02;0.08;0.09;0.08;0.13333333333333333;0.0;0.111;0.06;0.202;2
1;1;3;9147;1;1;0.133;1;37;37;9;5;0.1197;1;0;0;1;1;0;0.19;0;0.0;0.05;0.08;0.05;0.1325;0.0;0.0;0.05;0.06;0.05;0.11833333333333335;0.0;0.139;-0.03;0.079;2
1;1;5;9130;1;1;0.16;1;3;1;2;9;0.1502;1;0;0;1;0;0;0.19;0;0.0;0.05;0.13;0.01;0.13;0.0;0.0;0.05;0.07;0.02;0.125;0.0;0.127;0.37;-0.16999999999999998;0
1;17;4;9147;1;1;0.133;1;1;1;4;5;0.1362;1;0;0;1;0;0;0.19;0;0.0;0.05;0.06;0.05;0.124;0.0;0.0;0.05;0.05;0.05;0.128;0.0;0.076;0.26;0.032;2
1;39;1;9991;0;1;0.1;1;37;38;9;4;0.14;0;0;0;1;1;0;0.39;0;0.0;0.05;0.07;0.04;0.1225;0.0;0.0;0.05;0.07;0.04;0.1275;0.0;0.155;0.27999999999999997;-0.40599999999999997;1
2;39;1;8014;0;19;0.1;1;34;34;0;0;0.1;0;0;0;1;0;0;0.46;0;0.0;0.06;0.09;0.06;0.13333333333333333;0.0;0.0;0.06;0.06;0.06;0.11833333333333335;0.0;0.076;0.26;0.032;2
1;1;2;9085;1;1;0.16;1;4;19;2;5;0.1621;1;0;0;1;0;0;0.18;0;0.0;0.05;0.08;0.05;0.16166666666666668;0.02;0.0;0.05;0.09;0.05;0.14285714285714288;0.01;0.094;-0.08;-0.312;2
1;1;2;9147;1;1;0.121;1;19;19;9;9;0.1263;1;0;0;1;0;0;0.2;0;0.0;0.05;0.12;0.01;0.1;0.02;0.0;0.05;0.05;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;0
1;39;1;9991;0;1;0.15;1;1;37;9;7;0.13019999999999998;0;0;0;1;0;1;0.24;0;0.0;0.05;0.07;0.05;0.12285714285714286;0.0;0.0;0.05;0.09;0.05;0.1275;0.01;0.162;0.03;-0.092;2
1;17;1;9238;1;1;0.12;1;19;37;9;9;0.113;1;0;0;1;0;1;0.2;0;0.0;0.06;0.07;0.06;0.11714285714285713;0.0;0.0;0.06;0.08;0.06;0.12625;0.0;0.139;-0.03;0.079;2
1;44;1;9003;1;39;0.14;1;4;4;4;2;0.12;1;0;0;1;1;0;0.22;0;0.0;0.06;0.13;0.05;0.13;0.0;0.0;0.06;0.13;0.02;0.115;0.0;0.124;0.05;0.179;1
1;1;2;9773;1;1;0.129;1;37;37;9;7;0.1171;1;0;0;1;0;0;0.2;0;0.0;0.06;0.12;0.01;0.17;0.0;0.0;0.06;0.12;0.01;0.17;0.0;0.094;-0.08;-0.312;1
1;1;1;9500;1;1;0.141;1;19;1;90;90;0.128;0;0;0;1;1;0;0.18;0;0.0;0.08;0.08;0.0;0.0;0.03;0.0;0.08;0.08;0.0;0.0;0.03;0.10800000000000001;0.13999999999999999;0.174;0
1;17;1;9853;1;1;0.1331;1;34;19;0;3;0.1171;1;0;0;1;0;1;0.21;0;0.0;0.06;0.12;0.0;0.0;0.0;0.0;0.06;0.12;0.0;0.0;0.0;0.076;0.26;0.032;0
1;1;1;9238;1;1;0.128;1;19;19;5;5;0.1245;1;0;0;1;0;1;0.18;0;0.0;0.06;0.1;0.04;0.124;0.0;0.0;0.06;0.08;0.06;0.125;0.0;0.124;0.05;0.179;2
1;17;2;171;1;1;0.13;41;1;1;2;3;0.14859999999999998;1;0;0;1;1;0;0.2;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.111;0.06;0.202;0
2;39;1;8014;0;1;0.1331;1;19;1;4;8;0.1443;0;0;0;1;1;0;0.41;0;0.06;0.1;0.1;0.1;0.125;0.0;0.03;0.07;0.07;0.07;0.12142857142857143;0.0;0.10800000000000001;0.13999999999999999;0.174;2
1;1;3;9085;1;1;0.14;1;10;19;90;90;0.1358;1;0;0;1;0;0;0.18;0;0.0;0.05;0.06;0.05;0.13333333333333333;0.0;0.0;0.05;0.07;0.04;0.14800000000000002;0.0;0.076;0.26;0.032;2
1;1;3;9670;1;1;0.121;1;1;19;5;5;0.1119;1;0;0;1;1;1;0.2;0;0.0;0.06;0.07;0.06;0.11333333333333334;0.0;0.0;0.06;0.1;0.04;0.1057142857142857;0.0;0.10800000000000001;0.13999999999999999;0.174;1
2;43;1;9003;1;1;0.149;1;1;1;4;5;0.1561;1;0;0;0;1;0;0.29;0;0.0;0.06;0.06;0.0;0.0;0.0;0.0;0.06;0.08;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;0
1;1;2;9773;1;1;0.124;1;3;3;3;4;0.1146;1;0;0;1;0;0;0.21;0;0.0;0.06;0.08;0.05;0.128;0.0;0.0;0.06;0.07;0.05;0.11199999999999999;0.0;0.111;0.06;0.202;2
1;1;1;9147;1;1;0.125;1;1;1;4;2;0.1341;1;0;0;1;1;0;0.2;0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.08900000000000001;0.13999999999999999;0.351;0
2;39;1;8014;0;1;0.14;1;37;37;9;9;0.121;0;0;0;1;0;0;0.5;0;0.0;0.06;0.08;0.06;0.12666666666666665;0.0;0.0;0.06;0.06;0.06;0.11833333333333335;0.0;0.10800000000000001;0.13999999999999999;0.174;2
1;1;6;9500;1;1;0.122;1;1;1;4;4;0.1196;1;0;0;1;0;0;0.21;0;0.0;0.07;0.08;0.06;0.1325;0.0;0.0;0.08;0.08;0.08;0.138375;0.0;0.139;-0.03;0.079;1
1;39;1;9991;0;1;0.1;1;37;19;9;2;0.12190000000000001;0;0;0;0;0;0;0.4;0;0.0;0.04;0.04;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.127;0.37;-0.16999999999999998;0
1;39;1;9991;0;2;0.14;1;3;3;2;2;0.15569999999999998;1;0;0;1;1;0;0.35;0;0.0;0.01;0.01;0.0;0.0;0.01;0.0;0.05;0.0;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;0
1;17;3;9500;1;1;0.137;1;1;1;4;10;0.1248;1;0;0;1;1;1;0.19;0;0.0;0.07;0.11;0.06;0.124125;0.0;0.0;0.08;0.12;0.07;0.11262499999999999;0.0;0.155;0.27999999999999997;-0.40599999999999997;2
1;18;1;9500;1;1;0.14;1;37;38;5;7;0.126;1;0;0;1;0;0;0.18;0;0.0;0.08;0.08;0.07;0.13314285714285717;0.0;0.0;0.08;0.08;0.07;0.13314285714285717;0.0;0.127;0.37;-0.16999999999999998;2
1;17;5;9254;1;1;0.114;1;38;1;5;9;0.1095;0;0;0;1;1;0;0.19;0;0.0;0.05;0.05;0.0;0.0;0.0;0.0;0.05;0.1;0.0;0.0;0.0;0.10800000000000001;0.13999999999999999;0.174;0
1;39;1;9500;1;1;0.14;1;37;37;9;6;0.1355;0;0;0;1;0;0;0.32;0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.139;-0.03;0.079;0
2;1;1;9991;0;1;0.144;1;19;19;9;9;0.1514;0;0;0;1;0;0;0.28;0;0.0;0.05;0.05;0.05;0.12;0.0;0.0;0.05;0.06;0.05;0.11599999999999999;0.0;0.076;0.26;0.032;2
1;1;3;9147;1;1;0.136;1;38;38;9;9;0.1273;1;0;0;1;1;0;0.19;0;0.0;0.05;0.08;0.03;0.11;0.0;0.0;0.05;0.07;0.02;0.1;0.0;0.127;0.37;-0.16999999999999998;0
1;1;1;9085;1;1;0.126;1;3;1;2;8;0.12390000000000001;1;0;0;1;0;0;0.19;0;0.0;0.06;0.13;0.04;0.11800000000000001;0.0;0.0;0.06;0.18;0.04;0.122;0.0;0.124;0.05;0.179;1
1;1;1;9085;1;1;0.135;1;19;38;9;5;0.1368;1;0;0;1;0;0;0.18;0;0.0;0.05;0.11;0.05;0.14;0.03;0.0;0.05;0.07;0.05;0.11599999999999999;0.0;0.094;-0.08;-0.312;1
1;1;2;9556;1;1;0.142;1;1;19;4;5;0.1305;1;0;0;1;0;1;0.18;0;0.0;0.07;0.08;0.07;0.12214285714285714;0.0;0.0;0.08;0.08;0.08;0.140625;0.0;0.162;0.03;-0.092;2
1;1;1;9238;1;1;0.157;1;38;37;9;5;0.1378;0;0;0;1;0;1;0.18;0;0.0;0.06;0.06;0.06;0.13833333333333334;0.0;0.0;0.06;0.07;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;0
1;7;1;9085;1;3;0.13;1;1;19;9;10;0.13;0;0;0;1;0;0;0.34;0;0.0;0.06;0.0;0.0;0.0;0.0;0.0;0.06;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;0
1;1;1;9085;1;1;0.14;6;1;19;4;7;0.1316;1;0;0;1;0;0;0.2;1;0.0;0.07;0.09;0.06;0.14714285714285713;0.0;0.01;0.07;0.16;0.06;0.132;0.0;0.124;0.05;0.179;1
1;7;1;9991;0;40;0.13;1;19;19;7;3;0.13;0;0;0;1;0;0;0.26;0;0.05;0.1;0.13;0.08;0.12666666666666665;0.0;0.05;0.1;0.12;0.1;0.134;0.0;0.111;0.06;0.202;2
1;1;1;171;1;1;0.15;1;38;19;7;10;0.1346;0;0;0;1;0;0;0.2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.155;0.27999999999999997;-0.40599999999999997;0
1;17;1;9070;1;1;0.137;1;1;1;1;5;0.1318;0;0;0;1;0;1;0.22;0;0.0;0.06;0.07;0.06;0.12166666666666666;0.0;0.0;0.06;0.09;0.04;0.12;0.0;0.094;-0.08;-0.312;2
1;44;1;9991;0;39;0.14;1;37;19;9;8;0.14;0;0;0;1;0;1;0.26;0;0.02;0.06;0.07;0.06;0.12666666666666665;0.0;0.02;0.06;0.07;0.06;0.13166666666666665;0.01;0.094;-0.08;-0.312;1
1;17;2;9670;1;1;0.124;1;1;19;5;4;0.12440000000000001;0;0;0;1;0;0;0.19;0;0.0;0.05;0.05;0.05;0.142;0.0;0.0;0.05;0.05;0.05;0.142;0.0;0.076;0.26;0.032;2
1;1;1;9670;1;1;0.125;1;19;1;7;4;0.1226;0;0;0;1;1;0;0.21;0;0.0;0.05;0.07;0.05;0.11166666666666666;0.0;0.0;0.05;0.05;0.04;0.11;0.0;0.094;-0.08;-0.312;0
1;1;4;9500;1;1;0.135;1;37;37;9;8;0.123;1;0;0;1;0;1;0.18;0;0.0;0.08;0.08;0.07;0.13381428571428572;0.0;0.0;0.08;0.08;0.07;0.13381428571428572;0.0;0.10800000000000001;0.13999999999999999;0.174;2
1;15;1;9670;1;1;0.13;26;42;1;2;7;0.13;0;1;1;1;0;0;0.2;1;0.0;0.06;0.06;0.06;0.135;0.0;0.0;0.06;0.09;0.05;0.13;0.0;0.08900000000000001;0.13999999999999999;0.351;2
2;43;1;9500;1;1;0.14;1;37;37;9;10;0.1057;1;0;0;1;0;0;0.27;0;0.0;0.08;0.08;0.08;0.1381375;0.0;0.0;0.08;0.08;0.08;0.1381375;0.0;0.094;-0.08;-0.312;2
1;1;1;9085;1;1;0.13;1;37;37;9;6;0.1265;1;0;0;1;0;1;0.18;0;0.0;0.06;0.13;0.06;0.1646153846153846;0.0;0.0;0.06;0.08;0.06;0.13875;0.0;0.155;0.27999999999999997;-0.40599999999999997;2
1;1;5;9500;1;1;0.126;1;1;19;6;7;0.1155;1;0;0;1;0;1;0.19;0;0.0;0.07;0.08;0.07;0.12135714285714286;0.0;0.0;0.08;0.1;0.07;0.13328571428571429;0.0;0.124;0.05;0.179;2
1;44;1;9003;1;39;0.14;1;19;19;9;4;0.14;0;0;0;1;0;0;0.21;0;0.0;0.06;0.12;0.03;0.10666666666666666;0.02;0.0;0.06;0.12;0.04;0.12;0.0;0.155;0.27999999999999997;-0.40599999999999997;0
1;1;1;9238;1;1;0.137;1;19;1;9;9;0.1328;0;0;0;1;1;0;0.19;0;0.0;0.06;0.06;0.06;0.12833333333333333;0.0;0.0;0.06;0.08;0.06;0.11833333333333335;0.0;0.10800000000000001;0.13999999999999999;0.174;2
1;17;1;171;1;1;0.146;1;1;38;9;9;0.1355;1;0;1;1;0;0;0.22;0;0.12;0.17;0.19;0.12;0.11833333333333335;0.0;0.1;0.17;0.22;0.11;0.1125;0.0;0.111;0.06;0.202;1
1;7;1;9119;1;3;0.12;1;19;19;1;1;0.12;0;0;0;0;1;0;0.4;0;0.01;0.05;0.07;0.01;0.13;0.0;0.02;0.05;0.05;0.02;0.14;0.0;0.127;0.37;-0.16999999999999998;0
4;39;1;9773;1;38;0.1331;1;19;19;7;9;0.133;0;0;0;1;0;0;0.4;0;0.0;0.06;0.08;0.05;0.13;0.0;0.0;0.06;0.07;0.05;0.126;0.0;0.162;0.03;-0.092;1
1;1;1;9238;1;1;0.134;1;1;1;9;6;0.13090000000000002;0;0;1;1;0;0;0.18;0;0.0;0.06;0.1;0.06;0.11857142857142858;0.0;0.0;0.06;0.09;0.05;0.11;0.0;0.139;-0.03;0.079;2
2;39;1;9500;1;1;0.14;1;37;37;9;4;0.1273;0;0;0;1;1;0;0.26;0;0.0;0.08;0.08;0.07;0.13075714285714285;0.0;0.0;0.08;0.08;0.07;0.13075714285714285;0.0;0.10800000000000001;0.13999999999999999;0.174;2
1;17;2;9773;1;1;0.124;1;1;1;4;4;0.1279;1;0;0;1;1;0;0.2;0;0.0;0.06;0.11;0.03;0.13666666666666666;0.0;0.0;0.06;0.13;0.04;0.1025;0.0;0.094;-0.08;-0.312;1
2;39;1;8014;0;1;0.146;1;37;37;9;8;0.1205;0;0;0;1;0;0;0.44;0;0.0;0.06;0.06;0.06;0.14833333333333334;0.0;0.0;0.06;0.06;0.06;0.14166666666666666;0.0;0.10800000000000001;0.13999999999999999;0.174;2
1;16;3;9085;1;1;0.13;1;37;37;9;2;0.1195;1;0;0;1;0;1;0.18;0;0.0;0.06;0.14;0.06;0.14333333333333334;0.0;0.0;0.06;0.09;0.06;0.12;0.0;0.155;0.27999999999999997;-0.40599999999999997;2
1;17;3;9070;1;1;0.13;1;1;4;4;2;0.13140000000000002;0;0;0;1;1;0;0.2;0;0.0;0.06;0.06;0.06;0.14166666666666666;0.0;0.0;0.06;0.08;0.06;0.12333333333333334;0.0;0.111;0.06;0.202;2
1;1;1;9147;1;1;0.117;1;37;37;9;9;0.1202;1;0;0;1;0;0;0.2;0;0.0;0.05;0.09;0.02;0.1;0.0;0.0;0.05;0.1;0.02;0.11;0.0;0.076;0.26;0.032;1
1;17;2;9147;1;1;0.142;1;19;19;4;8;0.1273;0;0;0;1;0;1;0.18;0;0.0;0.05;0.05;0.05;0.11199999999999999;0.0;0.0;0.05;0.05;0.05;0.11800000000000001;0.0;0.111;0.06;0.202;2
1;43;1;9130;1;1;0.12;6;1;3;9;2;0.12;0;0;1;1;0;0;0.21;1;0.02;0.05;0.09;0.05;0.132;0.02;0.0;0.05;0.07;0.02;0.125;0.02;0.10800000000000001;0.13999999999999999;0.174;1
1;44;1;9085;1;39;0.16;1;12;38;4;8;0.16;1;0;0;1;1;0;0.23;0;0.01;0.06;0.1;0.05;0.125;0.0;0.01;0.06;0.08;0.02;0.135;0.0;0.124;0.05;0.179;0
2;39;1;8014;0;19;0.1331;1;37;37;4;8;0.1125;0;0;0;1;0;0;0.32;0;0.0;0.06;0.08;0.05;0.138;0.0;0.0;0.06;0.07;0.06;0.12166666666666666;0.0;0.094;-0.08;-0.312;2
1;1;2;9773;1;1;0.133;1;19;38;5;0;0.13369999999999999;1;0;0;1;0;0;0.19;0;0.0;0.06;0.11;0.01;0.13;0.0;0.0;0.05;0.1;0.0;0.0;0.0;0.076;0.26;0.032;0
1;1;3;9500;1;1;0.126;1;38;38;9;8;0.1188;1;0;0;1;0;1;0.19;0;0.0;0.08;0.08;0.07;0.12785714285714286;0.0;0.0;0.08;0.08;0.07;0.12785714285714286;0.0;0.127;0.37;-0.16999999999999998;2
1;1;3;9500;1;1;0.15;1;19;38;1;1;0.1308;1;0;0;1;0;0;0.18;0;0.0;0.08;0.08;0.07;0.13614285714285715;0.0;0.0;0.08;0.08;0.07;0.13614285714285715;0.0;0.127;0.37;-0.16999999999999998;2
1;1;5;9773;1;1;0.131;1;1;38;9;5;0.13240000000000002;1;0;1;0;1;0;0.18;0;0.0;0.06;0.06;0.0;0.0;0.0;0.0;0.06;0.0;0.0;0.0;0.0;0.111;0.06;0.202;0
1;1;1;9147;1;1;0.1331;1;34;34;0;0;0.1253;0;0;0;1;1;0;0.26;0;0.11;0.15;0.15;0.11;0.10818181818181818;0.0;0.12;0.14;0.15;0.11;0.11636363636363636;0.01;0.076;0.26;0.032;0
4;39;1;9773;1;19;0.1331;1;37;37;9;1;0.1175;0;0;0;1;0;0;0.39;0;0.0;0.06;0.1;0.04;0.1125;0.0;0.0;0.06;0.06;0.06;0.11333333333333334;0.0;0.10800000000000001;0.13999999999999999;0.174;2
1;1;1;171;1;1;0.148;1;3;2;4;2;0.1316;1;0;0;1;0;0;0.21;0;0.06;0.12;0.12;0.08;0.13875;0.0;0.04;0.11;0.13;0.09;0.127;0.01;0.08900000000000001;0.13999999999999999;0.351;0
1;1;1;9853;1;1;0.127;1;3;1;3;7;0.1372;1;0;0;1;0;0;0.18;0;0.0;0.06;0.07;0.06;0.12166666666666666;0.0;0.0;0.06;0.1;0.04;0.1275;0.0;0.10800000000000001;0.13999999999999999;0.174;1
1;39;1;9991;0;1;0.13;1;38;38;9;9;0.12;0;0;0;1;0;0;0.27;0;0.0;0.05;0.12;0.05;0.106;0.0;0.0;0.05;0.1;0.05;0.11;0.0;0.094;-0.08;-0.312;0
1;5;1;9085;1;1;0.15;1;1;1;4;4;0.1394;0;0;0;1;0;0;0.18;0;0.0;0.05;0.09;0.03;0.12;0.01;0.0;0.05;0.06;0.04;0.13;0.0;0.076;0.26;0.032;1
1;44;1;9085;1;39;0.14;1;1;1;3;7;0.14;1;0;0;1;0;0;0.2;0;0.02;0.06;0.11;0.05;0.142;0.0;0.0;0.06;0.12;0.02;0.135;0.0;0.139;-0.03;0.079;1
1;17;2;9773;1;1;0.13;1;2;1;2;7;0.1262;1;0;0;1;0;0;0.2;0;0.0;0.06;0.06;0.06;0.14333333333333334;0.0;0.0;0.06;0.06;0.06;0.155;0.0;0.124;0.05;0.179;2
2;7;1;9147;1;3;0.14;1;37;37;9;9;0.14;0;0;0;1;0;0;0.23;0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.076;0.26;0.032;0
1;1;1;9773;1;1;0.137;1;1;1;5;5;0.1293;1;0;0;1;1;0;0.18;0;0.0;0.06;0.06;0.06;0.13666666666666666;0.0;0.0;0.06;0.06;0.06;0.145;0.0;0.127;0.37;-0.16999999999999998;2
1;17;2;9670;1;1;0.123;1;34;37;0;0;0.1146;1;0;1;0;0;0;0.18;0;0.0;0.05;0.08;0.03;0.12;0.0;0.0;0.05;0.06;0.04;0.1075;0.0;0.076;0.26;0.032;0
1;1;3;9070;1;1;0.136;1;37;38;9;9;0.1252;1;0;0;1;0;1;0.18;0;0.0;0.06;0.06;0.06;0.14;0.0;0.0;0.06;0.08;0.06;0.13625;0.0;0.10800000000000001;0.13999999999999999;0.174;2
1;17;1;9070;1;1;0.134;1;1;1;5;0;0.1333;1;0;0;1;1;0;0.18;0;0.0;0.06;0.07;0.05;0.10800000000000001;0.01;0.0;0.06;0.06;0.0;0.0;0.0;0.076;0.26;0.032;0
1;17;1;9991;0;1;0.14;1;38;37;6;7;0.1273;0;0;0;1;0;0;0.2;0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.111;0.06;0.202;0
1;18;1;9147;1;1;0.1;1;38;38;5;5;0.1018;1;0;0;1;0;0;0.24;0;0.0;0.05;0.05;0.05;0.10800000000000001;0.0;0.0;0.05;0.11;0.02;0.11;0.0;0.10800000000000001;0.13999999999999999;0.174;1
1;1;1;8014;0;1;0.126;1;34;34;0;0;0.1424;0;0;0;1;0;0;0.32;0;0.0;0.06;0.0;0.0;0.0;0.0;0.0;0.06;0.0;0.0;0.0;0.0;0.076;0.26;0.032;0
1;17;5;9773;1;1;0.113;1;38;38;191;175;0.1102;1;0;1;1;0;0;0.19;0;0.0;0.06;0.06;0.05;0.11599999999999999;0.0;0.0;0.06;0.06;0.06;0.125;0.0;0.08900000000000001;0.13999999999999999;0.351;2
1;16;2;171;1;1;0.145;1;3;3;2;2;0.1436;1;0;0;1;1;0;0.18;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.124;0.05;0.179;2
2;39;1;8014;0;1;0.1331;1;37;37;9;7;0.1625;0;0;0;1;1;0;0.54;0;0.04;0.09;0.09;0.09;0.14333333333333334;0.0;0.02;0.07;0.07;0.07;0.13857142857142857;0.0;0.08900000000000001;0.13999999999999999;0.351;2
